employee_ID,startDate,endDate
911898ce-b34f-4025-96e1-f99d2ab555ff,2024-10-02,2024-11-06
911898ce-b34f-4025-96e1-f99d2ab555ff,2025-06-15,2025-07-28
911898ce-b34f-4025-96e1-f99d2ab555ff,2025-01-10,2025-02-17
911898ce-b34f-4025-96e1-f99d2ab555ff,2025-08-08,2025-09-27
625e0a8a-0c6e-4a54-9e0d-d7c6f6e43b00,2025-06-06,2025-07-27
625e0a8a-0c6e-4a54-9e0d-d7c6f6e43b00,2025-07-02,2025-08-23
625e0a8a-0c6e-4a54-9e0d-d7c6f6e43b00,2025-02-02,2025-03-17
625e0a8a-0c6e-4a54-9e0d-d7c6f6e43b00,2024-11-07,2024-12-17
625e0a8a-0c6e-4a54-9e0d-d7c6f6e43b00,2025-02-04,2025-03-31
b4ce47a5-d0be-4151-89ea-3446061ed6f9,2025-07-16,2025-08-18
b4ce47a5-d0be-4151-89ea-3446061ed6f9,2024-10-29,2024-11-30
b4ce47a5-d0be-4151-89ea-3446061ed6f9,2025-05-18,2025-06-30
b4ce47a5-d0be-4151-89ea-3446061ed6f9,2025-08-16,2025-09-21
b4ce47a5-d0be-4151-89ea-3446061ed6f9,2025-02-03,2025-03-25
14e45f9e-a8a4-45f0-8fb9-7973b32b5602,2024-12-15,2025-01-31
14e45f9e-a8a4-45f0-8fb9-7973b32b5602,2025-03-09,2025-04-27
14e45f9e-a8a4-45f0-8fb9-7973b32b5602,2025-07-31,2025-08-31
14e45f9e-a8a4-45f0-8fb9-7973b32b5602,2024-10-02,2024-11-16
14e45f9e-a8a4-45f0-8fb9-7973b32b5602,2024-12-29,2024-12-31
c1a7104f-b83b-48d9-90b1-31ce01331135,2025-05-21,2025-06-30
c1a7104f-b83b-48d9-90b1-31ce01331135,2025-07-14,2025-08-14
c1a7104f-b83b-48d9-90b1-31ce01331135,2025-05-20,2025-06-30
c1a7104f-b83b-48d9-90b1-31ce01331135,2025-08-16,2025-09-23
c1a7104f-b83b-48d9-90b1-31ce01331135,2024-11-28,2024-12-31
7f35b628-ebc4-4ebc-bcb9-0c3811bb175a,2024-12-18,2025-01-31
7f35b628-ebc4-4ebc-bcb9-0c3811bb175a,2024-10-09,2024-11-30
7f35b628-ebc4-4ebc-bcb9-0c3811bb175a,2025-05-05,2025-06-29
7f35b628-ebc4-4ebc-bcb9-0c3811bb175a,2025-07-08,2025-08-31
7f35b628-ebc4-4ebc-bcb9-0c3811bb175a,2024-12-31,2025-01-31
cf9a9d41-ae8a-4f3e-b6cc-c7bf53bf3017,2024-11-23,2024-12-31
cf9a9d41-ae8a-4f3e-b6cc-c7bf53bf3017,2025-04-27,2025-05-31
cf9a9d41-ae8a-4f3e-b6cc-c7bf53bf3017,2025-06-05,2025-07-24
cf9a9d41-ae8a-4f3e-b6cc-c7bf53bf3017,2025-07-14,2025-08-31
cf9a9d41-ae8a-4f3e-b6cc-c7bf53bf3017,2025-02-24,2025-03-27
4ca07409-14a5-4f28-afd4-5a5292aaebb5,2025-08-28,2025-09-30
4ca07409-14a5-4f28-afd4-5a5292aaebb5,2024-12-10,2024-12-31
4ca07409-14a5-4f28-afd4-5a5292aaebb5,2025-03-26,2025-04-30
4ca07409-14a5-4f28-afd4-5a5292aaebb5,2024-12-26,2024-12-31
4ca07409-14a5-4f28-afd4-5a5292aaebb5,2025-05-26,2025-06-30
a60db9ca-4a9b-49d1-836d-7f777cd95cba,2025-04-20,2025-05-27
a60db9ca-4a9b-49d1-836d-7f777cd95cba,2025-01-20,2025-02-25
a60db9ca-4a9b-49d1-836d-7f777cd95cba,2025-03-12,2025-04-28
a60db9ca-4a9b-49d1-836d-7f777cd95cba,2025-03-07,2025-04-27
a60db9ca-4a9b-49d1-836d-7f777cd95cba,2025-08-04,2025-09-14
5a52f585-07a6-4d83-a990-f458878d80cd,2025-07-21,2025-08-31
5a52f585-07a6-4d83-a990-f458878d80cd,2024-10-19,2024-11-28
5a52f585-07a6-4d83-a990-f458878d80cd,2025-03-04,2025-04-08
5a52f585-07a6-4d83-a990-f458878d80cd,2025-06-08,2025-07-08
5a52f585-07a6-4d83-a990-f458878d80cd,2024-10-28,2024-11-30
f9330da0-b688-467e-adcb-c8305951c082,2025-05-31,2025-06-30
f9330da0-b688-467e-adcb-c8305951c082,2025-02-19,2025-03-31
f9330da0-b688-467e-adcb-c8305951c082,2025-05-11,2025-06-30
f9330da0-b688-467e-adcb-c8305951c082,2025-03-24,2025-04-30
f9330da0-b688-467e-adcb-c8305951c082,2024-12-01,2024-12-31
f9b84014-aaba-4a02-8070-4d3cbe3084fd,2025-05-28,2025-06-30
f9b84014-aaba-4a02-8070-4d3cbe3084fd,2024-11-14,2024-12-31
f9b84014-aaba-4a02-8070-4d3cbe3084fd,2025-01-01,2025-02-22
f9b84014-aaba-4a02-8070-4d3cbe3084fd,2025-08-30,2025-09-30
f9b84014-aaba-4a02-8070-4d3cbe3084fd,2025-01-04,2025-02-19
901ca173-468c-4762-81cb-f0da31b9c2de,2024-12-25,2025-01-31
901ca173-468c-4762-81cb-f0da31b9c2de,2025-02-02,2025-03-10
901ca173-468c-4762-81cb-f0da31b9c2de,2024-12-25,2025-01-31
901ca173-468c-4762-81cb-f0da31b9c2de,2025-06-11,2025-07-31
901ca173-468c-4762-81cb-f0da31b9c2de,2025-04-12,2025-05-31
94b16e56-97dd-4910-98c1-9cff9a9a5ab4,2025-05-17,2025-06-30
94b16e56-97dd-4910-98c1-9cff9a9a5ab4,2025-08-07,2025-09-24
94b16e56-97dd-4910-98c1-9cff9a9a5ab4,2025-01-12,2025-02-28
94b16e56-97dd-4910-98c1-9cff9a9a5ab4,2025-08-12,2025-09-12
94b16e56-97dd-4910-98c1-9cff9a9a5ab4,2025-05-13,2025-06-17
d0388264-2e40-430b-b412-e1785a44f956,2024-12-05,2024-12-31
d0388264-2e40-430b-b412-e1785a44f956,2024-12-17,2025-01-31
d0388264-2e40-430b-b412-e1785a44f956,2024-12-12,2025-01-31
d0388264-2e40-430b-b412-e1785a44f956,2025-07-04,2025-08-05
d0388264-2e40-430b-b412-e1785a44f956,2024-12-06,2024-12-31
6beabcb7-8872-48e4-84ae-800628ef1b61,2024-11-10,2024-12-16
6beabcb7-8872-48e4-84ae-800628ef1b61,2024-11-10,2024-12-29
6beabcb7-8872-48e4-84ae-800628ef1b61,2025-02-22,2025-03-27
6beabcb7-8872-48e4-84ae-800628ef1b61,2024-12-28,2025-01-31
6beabcb7-8872-48e4-84ae-800628ef1b61,2025-05-15,2025-06-22
7f68afd8-929a-4106-8599-b3adc7af7cc7,2025-05-17,2025-06-30
7f68afd8-929a-4106-8599-b3adc7af7cc7,2025-06-21,2025-07-22
7f68afd8-929a-4106-8599-b3adc7af7cc7,2025-01-24,2025-02-28
7f68afd8-929a-4106-8599-b3adc7af7cc7,2025-07-18,2025-08-31
7f68afd8-929a-4106-8599-b3adc7af7cc7,2025-04-12,2025-05-27
d7c3593b-f206-47d6-8015-e46d8660d490,2025-08-02,2025-09-20
d7c3593b-f206-47d6-8015-e46d8660d490,2025-01-21,2025-02-28
d7c3593b-f206-47d6-8015-e46d8660d490,2025-04-23,2025-05-31
d7c3593b-f206-47d6-8015-e46d8660d490,2025-07-24,2025-08-31
d7c3593b-f206-47d6-8015-e46d8660d490,2025-08-24,2025-09-30
202233e5-4a79-49ed-87d9-929fbdc8bb1a,2025-04-13,2025-05-29
202233e5-4a79-49ed-87d9-929fbdc8bb1a,2024-12-01,2024-12-31
202233e5-4a79-49ed-87d9-929fbdc8bb1a,2025-03-16,2025-04-19
202233e5-4a79-49ed-87d9-929fbdc8bb1a,2025-04-08,2025-05-31
202233e5-4a79-49ed-87d9-929fbdc8bb1a,2025-07-24,2025-08-28
9ce2f408-b6a2-40ca-8a1c-e0921b2025a0,2024-12-30,2025-01-31
9ce2f408-b6a2-40ca-8a1c-e0921b2025a0,2025-01-07,2025-02-14
9ce2f408-b6a2-40ca-8a1c-e0921b2025a0,2025-01-03,2025-02-12
9ce2f408-b6a2-40ca-8a1c-e0921b2025a0,2024-11-19,2024-12-29
9ce2f408-b6a2-40ca-8a1c-e0921b2025a0,2025-02-28,2025-03-31
0defb15b-a0d3-4bb4-8f14-650930aa4e8c,2025-04-08,2025-05-13
0defb15b-a0d3-4bb4-8f14-650930aa4e8c,2025-01-19,2025-02-28
0defb15b-a0d3-4bb4-8f14-650930aa4e8c,2024-10-04,2024-11-08
0defb15b-a0d3-4bb4-8f14-650930aa4e8c,2025-08-25,2025-09-30
0defb15b-a0d3-4bb4-8f14-650930aa4e8c,2025-01-27,2025-02-28
f81aba92-0d3e-4d5e-9d47-cc8b0fffa5be,2024-11-13,2024-12-22
f81aba92-0d3e-4d5e-9d47-cc8b0fffa5be,2025-01-15,2025-02-28
f81aba92-0d3e-4d5e-9d47-cc8b0fffa5be,2025-04-04,2025-05-25
f81aba92-0d3e-4d5e-9d47-cc8b0fffa5be,2024-10-03,2024-11-09
f81aba92-0d3e-4d5e-9d47-cc8b0fffa5be,2025-04-23,2025-05-31
fbc15f18-bc0e-4fa6-b970-819dd483af6f,2025-04-22,2025-05-26
fbc15f18-bc0e-4fa6-b970-819dd483af6f,2025-01-28,2025-02-28
fbc15f18-bc0e-4fa6-b970-819dd483af6f,2025-02-20,2025-03-31
fbc15f18-bc0e-4fa6-b970-819dd483af6f,2025-01-08,2025-02-14
fbc15f18-bc0e-4fa6-b970-819dd483af6f,2025-05-09,2025-06-12
3ac434a4-825d-4506-ad91-5fe096b083b6,2024-10-11,2024-11-29
3ac434a4-825d-4506-ad91-5fe096b083b6,2025-01-26,2025-02-26
3ac434a4-825d-4506-ad91-5fe096b083b6,2025-03-30,2025-04-30
3ac434a4-825d-4506-ad91-5fe096b083b6,2025-08-31,2025-09-30
3ac434a4-825d-4506-ad91-5fe096b083b6,2025-04-14,2025-05-26
2518fb44-d827-4206-a50a-bba17c6336ff,2025-05-19,2025-06-30
2518fb44-d827-4206-a50a-bba17c6336ff,2025-05-24,2025-06-28
2518fb44-d827-4206-a50a-bba17c6336ff,2025-05-13,2025-06-18
2518fb44-d827-4206-a50a-bba17c6336ff,2025-07-30,2025-08-31
2518fb44-d827-4206-a50a-bba17c6336ff,2025-05-20,2025-06-30
6e91a661-a792-48e2-9923-f27c81c1139f,2025-03-07,2025-04-23
6e91a661-a792-48e2-9923-f27c81c1139f,2025-05-02,2025-06-27
6e91a661-a792-48e2-9923-f27c81c1139f,2025-03-11,2025-04-30
6e91a661-a792-48e2-9923-f27c81c1139f,2025-04-17,2025-05-31
6e91a661-a792-48e2-9923-f27c81c1139f,2025-04-20,2025-05-29
68c9ce50-771e-4569-ab09-34897ad37092,2025-02-20,2025-03-31
68c9ce50-771e-4569-ab09-34897ad37092,2025-02-22,2025-03-30
68c9ce50-771e-4569-ab09-34897ad37092,2024-12-07,2024-12-31
68c9ce50-771e-4569-ab09-34897ad37092,2025-07-28,2025-08-31
68c9ce50-771e-4569-ab09-34897ad37092,2025-07-14,2025-08-23
01ac66c5-a2ad-495a-bb74-1cd5d62f5772,2025-07-21,2025-08-31
01ac66c5-a2ad-495a-bb74-1cd5d62f5772,2025-01-24,2025-02-28
01ac66c5-a2ad-495a-bb74-1cd5d62f5772,2025-05-11,2025-06-19
01ac66c5-a2ad-495a-bb74-1cd5d62f5772,2025-05-02,2025-06-28
01ac66c5-a2ad-495a-bb74-1cd5d62f5772,2025-03-15,2025-04-30
5eb583fc-ec6f-4f58-97e9-db9c0fbf427d,2025-04-22,2025-05-31
5eb583fc-ec6f-4f58-97e9-db9c0fbf427d,2025-06-26,2025-07-31
5eb583fc-ec6f-4f58-97e9-db9c0fbf427d,2025-07-21,2025-08-30
5eb583fc-ec6f-4f58-97e9-db9c0fbf427d,2024-12-01,2024-12-31
5eb583fc-ec6f-4f58-97e9-db9c0fbf427d,2024-12-25,2025-01-31
31f6d68d-39b2-4d22-bd4a-cccab41aa5b5,2025-02-09,2025-03-13
31f6d68d-39b2-4d22-bd4a-cccab41aa5b5,2024-11-17,2024-12-29
31f6d68d-39b2-4d22-bd4a-cccab41aa5b5,2025-08-03,2025-09-04
31f6d68d-39b2-4d22-bd4a-cccab41aa5b5,2025-06-04,2025-07-17
31f6d68d-39b2-4d22-bd4a-cccab41aa5b5,2025-01-01,2025-02-05
0fe10389-91e5-484d-b1ad-0030383dae7f,2024-12-15,2025-01-31
0fe10389-91e5-484d-b1ad-0030383dae7f,2025-02-26,2025-03-31
0fe10389-91e5-484d-b1ad-0030383dae7f,2025-03-29,2025-04-30
0fe10389-91e5-484d-b1ad-0030383dae7f,2025-08-15,2025-09-16
0fe10389-91e5-484d-b1ad-0030383dae7f,2025-05-28,2025-06-30
23afd3c9-4e93-4888-873f-9479601f08b9,2024-12-18,2024-12-31
23afd3c9-4e93-4888-873f-9479601f08b9,2025-01-25,2025-02-28
23afd3c9-4e93-4888-873f-9479601f08b9,2024-10-14,2024-11-30
23afd3c9-4e93-4888-873f-9479601f08b9,2025-08-17,2025-09-30
23afd3c9-4e93-4888-873f-9479601f08b9,2025-01-20,2025-02-24
3afbd461-b95c-409a-a47c-f113aee37fe8,2025-03-27,2025-04-27
3afbd461-b95c-409a-a47c-f113aee37fe8,2025-08-29,2025-09-30
3afbd461-b95c-409a-a47c-f113aee37fe8,2024-10-31,2024-11-30
3afbd461-b95c-409a-a47c-f113aee37fe8,2024-10-22,2024-11-30
3afbd461-b95c-409a-a47c-f113aee37fe8,2025-03-09,2025-04-30
f45d13a5-c843-42f8-9e4d-f6aedc68e61a,2025-02-18,2025-03-31
f45d13a5-c843-42f8-9e4d-f6aedc68e61a,2025-06-12,2025-07-21
f45d13a5-c843-42f8-9e4d-f6aedc68e61a,2025-04-02,2025-05-28
f45d13a5-c843-42f8-9e4d-f6aedc68e61a,2025-01-06,2025-02-23
f45d13a5-c843-42f8-9e4d-f6aedc68e61a,2025-07-31,2025-08-31
3f3e653e-9fcd-42db-b601-66081b709ba7,2024-12-26,2025-01-31
3f3e653e-9fcd-42db-b601-66081b709ba7,2024-10-13,2024-11-27
3f3e653e-9fcd-42db-b601-66081b709ba7,2025-06-17,2025-07-27
3f3e653e-9fcd-42db-b601-66081b709ba7,2025-03-14,2025-04-30
3f3e653e-9fcd-42db-b601-66081b709ba7,2025-07-12,2025-08-21
5b6bb090-8aca-4533-ac98-d45906a7d4bb,2024-12-10,2025-01-31
5b6bb090-8aca-4533-ac98-d45906a7d4bb,2025-04-19,2025-05-31
5b6bb090-8aca-4533-ac98-d45906a7d4bb,2025-05-14,2025-06-14
5b6bb090-8aca-4533-ac98-d45906a7d4bb,2025-03-11,2025-04-30
5b6bb090-8aca-4533-ac98-d45906a7d4bb,2025-05-23,2025-06-30
60f8580c-068d-4c4a-b171-64c85a5057e1,2024-12-26,2024-12-31
60f8580c-068d-4c4a-b171-64c85a5057e1,2025-03-27,2025-04-30
60f8580c-068d-4c4a-b171-64c85a5057e1,2025-05-13,2025-06-30
60f8580c-068d-4c4a-b171-64c85a5057e1,2025-05-16,2025-06-30
60f8580c-068d-4c4a-b171-64c85a5057e1,2025-01-30,2025-02-28
fafa6994-0324-4faf-81cd-3b319c588cd4,2024-12-12,2024-12-31
fafa6994-0324-4faf-81cd-3b319c588cd4,2024-12-25,2025-01-31
fafa6994-0324-4faf-81cd-3b319c588cd4,2025-07-24,2025-08-24
fafa6994-0324-4faf-81cd-3b319c588cd4,2025-01-27,2025-02-28
fafa6994-0324-4faf-81cd-3b319c588cd4,2025-02-25,2025-03-31
49e8fb40-0f91-4211-a960-a552f5bc0e98,2025-02-22,2025-03-26
49e8fb40-0f91-4211-a960-a552f5bc0e98,2025-07-08,2025-08-16
49e8fb40-0f91-4211-a960-a552f5bc0e98,2025-08-12,2025-09-16
49e8fb40-0f91-4211-a960-a552f5bc0e98,2024-10-29,2024-11-30
49e8fb40-0f91-4211-a960-a552f5bc0e98,2025-05-22,2025-06-30
0021bf79-ba03-4645-b71c-a8fda0174ed2,2025-03-05,2025-04-09
0021bf79-ba03-4645-b71c-a8fda0174ed2,2025-05-25,2025-06-30
0021bf79-ba03-4645-b71c-a8fda0174ed2,2024-12-29,2025-01-31
0021bf79-ba03-4645-b71c-a8fda0174ed2,2025-01-22,2025-02-28
0021bf79-ba03-4645-b71c-a8fda0174ed2,2025-04-17,2025-05-19
4576935f-e05c-466e-a152-f34b44e3eecd,2024-12-14,2024-12-31
4576935f-e05c-466e-a152-f34b44e3eecd,2025-08-03,2025-09-03
4576935f-e05c-466e-a152-f34b44e3eecd,2025-02-03,2025-03-19
4576935f-e05c-466e-a152-f34b44e3eecd,2025-02-02,2025-03-10
4576935f-e05c-466e-a152-f34b44e3eecd,2025-06-14,2025-07-31
15defe7d-5c3c-4f25-bc85-0b91772c1629,2025-07-23,2025-08-31
15defe7d-5c3c-4f25-bc85-0b91772c1629,2025-08-16,2025-09-25
15defe7d-5c3c-4f25-bc85-0b91772c1629,2024-12-19,2024-12-31
15defe7d-5c3c-4f25-bc85-0b91772c1629,2025-02-27,2025-03-31
15defe7d-5c3c-4f25-bc85-0b91772c1629,2025-08-22,2025-09-30
2c750cf3-8b85-4455-ae8b-5d93e3f194f1,2025-03-05,2025-04-24
2c750cf3-8b85-4455-ae8b-5d93e3f194f1,2025-01-26,2025-02-28
2c750cf3-8b85-4455-ae8b-5d93e3f194f1,2024-11-05,2024-12-17
2c750cf3-8b85-4455-ae8b-5d93e3f194f1,2025-05-03,2025-06-22
2c750cf3-8b85-4455-ae8b-5d93e3f194f1,2025-05-17,2025-06-30
319b761f-9236-40e1-9e80-4d156e009423,2024-12-04,2024-12-31
319b761f-9236-40e1-9e80-4d156e009423,2025-06-10,2025-07-11
319b761f-9236-40e1-9e80-4d156e009423,2024-12-04,2024-12-31
319b761f-9236-40e1-9e80-4d156e009423,2025-04-14,2025-05-31
319b761f-9236-40e1-9e80-4d156e009423,2025-01-07,2025-02-06
9fee5988-7a21-4a8d-ba4e-62855f7a0ff1,2025-07-14,2025-08-21
9fee5988-7a21-4a8d-ba4e-62855f7a0ff1,2024-12-22,2024-12-31
9fee5988-7a21-4a8d-ba4e-62855f7a0ff1,2025-07-29,2025-08-31
9fee5988-7a21-4a8d-ba4e-62855f7a0ff1,2024-10-08,2024-11-11
9fee5988-7a21-4a8d-ba4e-62855f7a0ff1,2025-01-18,2025-02-28
51693c50-789f-4771-98e1-0a509aa2224b,2025-05-30,2025-06-30
51693c50-789f-4771-98e1-0a509aa2224b,2024-10-06,2024-11-27
51693c50-789f-4771-98e1-0a509aa2224b,2024-11-12,2024-12-16
51693c50-789f-4771-98e1-0a509aa2224b,2025-02-09,2025-03-20
51693c50-789f-4771-98e1-0a509aa2224b,2024-12-21,2024-12-31
8d0791c8-da54-4833-94b1-4f1f0db01697,2025-01-17,2025-02-19
8d0791c8-da54-4833-94b1-4f1f0db01697,2024-11-10,2024-12-31
8d0791c8-da54-4833-94b1-4f1f0db01697,2025-06-13,2025-07-26
8d0791c8-da54-4833-94b1-4f1f0db01697,2024-12-30,2025-01-31
8d0791c8-da54-4833-94b1-4f1f0db01697,2024-12-12,2024-12-31
5516f84e-6b98-4ffe-8dd5-3be69206ece2,2025-08-29,2025-09-30
5516f84e-6b98-4ffe-8dd5-3be69206ece2,2025-04-25,2025-05-31
5516f84e-6b98-4ffe-8dd5-3be69206ece2,2025-02-02,2025-03-07
5516f84e-6b98-4ffe-8dd5-3be69206ece2,2024-10-06,2024-11-17
5516f84e-6b98-4ffe-8dd5-3be69206ece2,2025-02-18,2025-03-31
71f91e19-ad5d-4676-a2b7-57c77cb15c79,2025-01-16,2025-02-25
71f91e19-ad5d-4676-a2b7-57c77cb15c79,2025-04-18,2025-05-31
71f91e19-ad5d-4676-a2b7-57c77cb15c79,2024-10-26,2024-11-30
71f91e19-ad5d-4676-a2b7-57c77cb15c79,2025-05-13,2025-06-12
71f91e19-ad5d-4676-a2b7-57c77cb15c79,2024-12-09,2024-12-31
7fdcd063-e61f-4b32-add8-1d4d260186f6,2025-02-08,2025-03-31
7fdcd063-e61f-4b32-add8-1d4d260186f6,2024-10-14,2024-11-19
7fdcd063-e61f-4b32-add8-1d4d260186f6,2025-03-04,2025-04-08
7fdcd063-e61f-4b32-add8-1d4d260186f6,2025-01-03,2025-02-20
7fdcd063-e61f-4b32-add8-1d4d260186f6,2025-07-21,2025-08-31
de1aac8d-a236-40ba-a838-0eb8015cebb8,2025-07-11,2025-08-28
de1aac8d-a236-40ba-a838-0eb8015cebb8,2025-02-14,2025-03-31
de1aac8d-a236-40ba-a838-0eb8015cebb8,2025-07-13,2025-08-13
de1aac8d-a236-40ba-a838-0eb8015cebb8,2025-01-25,2025-02-28
de1aac8d-a236-40ba-a838-0eb8015cebb8,2025-06-18,2025-07-31
e40c7e99-1e92-4190-a81d-96b286b2b7f7,2025-02-03,2025-03-23
e40c7e99-1e92-4190-a81d-96b286b2b7f7,2025-04-21,2025-05-31
e40c7e99-1e92-4190-a81d-96b286b2b7f7,2024-10-03,2024-11-24
e40c7e99-1e92-4190-a81d-96b286b2b7f7,2025-05-25,2025-06-30
e40c7e99-1e92-4190-a81d-96b286b2b7f7,2025-01-14,2025-02-28
e5329ab9-8d44-451f-9c54-2ae1c0df206f,2025-04-15,2025-05-31
e5329ab9-8d44-451f-9c54-2ae1c0df206f,2025-08-10,2025-09-18
e5329ab9-8d44-451f-9c54-2ae1c0df206f,2024-12-19,2025-01-31
e5329ab9-8d44-451f-9c54-2ae1c0df206f,2025-07-14,2025-08-24
e5329ab9-8d44-451f-9c54-2ae1c0df206f,2024-11-24,2024-12-31
5d51ebdd-0080-496d-8d15-4bd48632bfc0,2024-10-08,2024-11-27
5d51ebdd-0080-496d-8d15-4bd48632bfc0,2025-04-25,2025-05-31
5d51ebdd-0080-496d-8d15-4bd48632bfc0,2025-06-13,2025-07-30
5d51ebdd-0080-496d-8d15-4bd48632bfc0,2025-05-29,2025-06-30
5d51ebdd-0080-496d-8d15-4bd48632bfc0,2025-07-12,2025-08-31
4e9a004b-de4b-47c6-bf77-7e210a6c4b5d,2025-08-30,2025-09-30
4e9a004b-de4b-47c6-bf77-7e210a6c4b5d,2025-05-05,2025-06-23
4e9a004b-de4b-47c6-bf77-7e210a6c4b5d,2025-02-26,2025-03-31
4e9a004b-de4b-47c6-bf77-7e210a6c4b5d,2025-06-30,2025-07-31
4e9a004b-de4b-47c6-bf77-7e210a6c4b5d,2025-01-19,2025-02-28
43242186-aab8-43a3-94a9-ae90bba1377e,2024-12-10,2024-12-31
43242186-aab8-43a3-94a9-ae90bba1377e,2024-12-04,2024-12-31
43242186-aab8-43a3-94a9-ae90bba1377e,2025-04-05,2025-05-13
43242186-aab8-43a3-94a9-ae90bba1377e,2025-03-18,2025-04-30
43242186-aab8-43a3-94a9-ae90bba1377e,2025-08-27,2025-09-30
8eb126eb-d420-4ab5-a262-bd7dbaf86bea,2025-04-02,2025-05-14
8eb126eb-d420-4ab5-a262-bd7dbaf86bea,2025-04-06,2025-05-21
8eb126eb-d420-4ab5-a262-bd7dbaf86bea,2025-04-16,2025-05-19
8eb126eb-d420-4ab5-a262-bd7dbaf86bea,2025-01-29,2025-02-28
8eb126eb-d420-4ab5-a262-bd7dbaf86bea,2025-04-22,2025-05-30
52f17d20-98d5-44ba-9d43-8450ffccd404,2025-08-22,2025-09-23
52f17d20-98d5-44ba-9d43-8450ffccd404,2024-12-29,2025-01-31
52f17d20-98d5-44ba-9d43-8450ffccd404,2024-12-21,2025-01-31
52f17d20-98d5-44ba-9d43-8450ffccd404,2025-08-08,2025-09-25
52f17d20-98d5-44ba-9d43-8450ffccd404,2025-07-15,2025-08-18
3eff6af6-70c3-49b5-b97e-abfaf437e5df,2024-11-17,2024-12-25
3eff6af6-70c3-49b5-b97e-abfaf437e5df,2025-08-31,2025-09-30
3eff6af6-70c3-49b5-b97e-abfaf437e5df,2025-07-10,2025-08-21
3eff6af6-70c3-49b5-b97e-abfaf437e5df,2025-06-21,2025-07-23
3eff6af6-70c3-49b5-b97e-abfaf437e5df,2024-12-07,2024-12-31
48648c44-ddd1-43df-a496-4408d6959618,2024-11-26,2024-12-31
48648c44-ddd1-43df-a496-4408d6959618,2025-01-30,2025-02-28
48648c44-ddd1-43df-a496-4408d6959618,2025-07-01,2025-08-27
48648c44-ddd1-43df-a496-4408d6959618,2024-12-07,2024-12-31
48648c44-ddd1-43df-a496-4408d6959618,2025-07-28,2025-08-31
c384f266-49e1-49c4-a6c4-1322cb11276e,2025-07-29,2025-08-31
c384f266-49e1-49c4-a6c4-1322cb11276e,2024-12-23,2024-12-31
c384f266-49e1-49c4-a6c4-1322cb11276e,2025-05-15,2025-06-30
c384f266-49e1-49c4-a6c4-1322cb11276e,2025-08-30,2025-09-30
c384f266-49e1-49c4-a6c4-1322cb11276e,2025-06-14,2025-07-14
0ee0ec3b-d249-447e-9d51-45877ee070b5,2025-02-26,2025-03-31
0ee0ec3b-d249-447e-9d51-45877ee070b5,2025-03-24,2025-04-27
0ee0ec3b-d249-447e-9d51-45877ee070b5,2025-08-05,2025-09-17
0ee0ec3b-d249-447e-9d51-45877ee070b5,2025-03-13,2025-04-30
0ee0ec3b-d249-447e-9d51-45877ee070b5,2025-06-05,2025-07-31
de2124ad-67eb-4d05-a34b-d25b03054d56,2025-03-26,2025-04-30
de2124ad-67eb-4d05-a34b-d25b03054d56,2024-12-26,2025-01-31
de2124ad-67eb-4d05-a34b-d25b03054d56,2025-02-24,2025-03-30
de2124ad-67eb-4d05-a34b-d25b03054d56,2025-02-25,2025-03-31
de2124ad-67eb-4d05-a34b-d25b03054d56,2025-07-18,2025-08-31
a6302e5e-c89f-4599-b1ba-3da53a2cabfc,2025-04-04,2025-05-07
a6302e5e-c89f-4599-b1ba-3da53a2cabfc,2025-08-15,2025-09-30
a6302e5e-c89f-4599-b1ba-3da53a2cabfc,2025-05-09,2025-06-19
a6302e5e-c89f-4599-b1ba-3da53a2cabfc,2025-02-04,2025-03-31
a6302e5e-c89f-4599-b1ba-3da53a2cabfc,2025-04-05,2025-05-23
365f8333-62d2-4640-8510-33eb2c0782db,2025-06-06,2025-07-06
365f8333-62d2-4640-8510-33eb2c0782db,2025-01-24,2025-02-28
365f8333-62d2-4640-8510-33eb2c0782db,2024-12-11,2024-12-31
365f8333-62d2-4640-8510-33eb2c0782db,2024-11-14,2024-12-20
365f8333-62d2-4640-8510-33eb2c0782db,2025-04-20,2025-05-31
871433ea-f4ad-42f4-9a06-fca3e786e5ea,2024-12-12,2024-12-31
871433ea-f4ad-42f4-9a06-fca3e786e5ea,2025-08-18,2025-09-30
871433ea-f4ad-42f4-9a06-fca3e786e5ea,2024-12-29,2025-01-31
871433ea-f4ad-42f4-9a06-fca3e786e5ea,2025-05-06,2025-06-21
871433ea-f4ad-42f4-9a06-fca3e786e5ea,2025-05-24,2025-06-30
700de134-64c8-47e3-a33d-d34f010338f5,2025-02-09,2025-03-24
700de134-64c8-47e3-a33d-d34f010338f5,2024-11-07,2024-12-28
700de134-64c8-47e3-a33d-d34f010338f5,2025-06-06,2025-07-18
700de134-64c8-47e3-a33d-d34f010338f5,2025-04-17,2025-05-31
700de134-64c8-47e3-a33d-d34f010338f5,2025-08-15,2025-09-28
fc9db2a1-a926-47cd-a0f6-c12b2c39bde3,2025-08-28,2025-09-30
fc9db2a1-a926-47cd-a0f6-c12b2c39bde3,2024-10-03,2024-11-29
fc9db2a1-a926-47cd-a0f6-c12b2c39bde3,2025-06-30,2025-07-31
fc9db2a1-a926-47cd-a0f6-c12b2c39bde3,2025-04-28,2025-05-31
fc9db2a1-a926-47cd-a0f6-c12b2c39bde3,2025-03-13,2025-04-22
60fecffd-d7e1-4d48-89c1-1dbb16744710,2025-01-30,2025-02-28
